AGNO,RBD,DGV_RBD,NOM_RBD,MRUN,RUT_SOSTENEDOR,P_JURIDICA,COD_REG_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,LATITUD,LONGITUD,CONVENIO_PIE,ENS_01,ENS_02,ENS_03,ENS_04,ENS_05,ENS_06,ENS_07,ENS_08,ENS_09,MATRICULA,ESTADO_ESTAB,ORI_RELIGIOSA,ORI_OTRO_GLOSA,PAGO_MATRICULA,PAGO_MENSUAL
2018,4068,1,ESCUELA BUENA FE DE TUBUL,,69150200,1,8,84,8404,COELEMU,81,ÑUBLE,2,1,1,"-36,44105911","-72,72383881",0,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4070,3,ESCUELA BASICA MAITENCO,,69250600,1,8,84,8420,TREGUACO,81,ÑUBLE,2,1,1,"-36,47032928","-72,68978119",1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4071,1,ESCUELA BÁSICA VALLE LONQUÉN,,69250600,1,8,84,8420,TREGUACO,81,ÑUBLE,2,1,1,"-36,43235779","-72,66999817",1,10,110,299,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4073,8,ESCUELA BASICA MONTE OLIMPO,,69250600,1,8,84,8420,TREGUACO,81,ÑUBLE,2,1,1,"-36,48026276","-72,63835144",1,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2018,4074,6,ESCUELA BASICA TAUCO,,69250600,1,8,84,8420,TREGUACO,81,ÑUBLE,2,1,1,"-36,46971893","-72,63926697",1,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2018,4075,4,ESCUELA CERRO ALTO,,69250600,1,8,84,8420,TREGUACO,81,ÑUBLE,2,1,1,"-36,52992249","-72,58765411",0,0,0,0,0,0,0,0,0,0,0,1,1,,GRATUITO,GRATUITO
2018,4076,2,ESCUELA BASICA MINAS DE LEUQUE,,69250600,1,8,84,8420,TREGUACO,81,ÑUBLE,2,1,1,"-36,47193527","-72,61058807",1,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4077,0,ESCUELA BASICA VILLA DENECAN,,69250600,1,8,84,8420,TREGUACO,81,ÑUBLE,2,1,1,"-36,49744034","-72,66318512",1,110,0,0,0,0,0,0,0,0,1,1,7,VALÓRICA,GRATUITO,GRATUITO
2018,4078,9,NULL,,,9,8,84,8420,TREGUACO,81,ÑUBLE,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2018,4079,7,ESCUELA BASICA MATACO,,69250600,1,8,84,8420,TREGUACO,81,ÑUBLE,2,1,1,"-36,3755455","-72,85080719",0,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4080,0,ESCUELA BASICA PUAHUN,,69250600,1,8,84,8420,TREGUACO,81,ÑUBLE,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2018,4081,9,ESCUELA BASICA ANTIQUEREO,,69250600,1,8,84,8420,TREGUACO,81,ÑUBLE,2,1,1,"-36,3693924","-72,65697479",1,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4082,7,NULL,,,9,8,84,8420,TREGUACO,81,ÑUBLE,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2018,4083,5,ESCUELA PARTICULAR MARIA GORETTI,,65255620,1,8,84,8420,TREGUACO,81,ÑUBLE,3,2,1,"-36,45015434","-72,61125963",0,0,0,0,0,0,0,0,0,0,0,3,2,,GRATUITO,GRATUITO
2018,4084,3,LICEO POLIVALENTE DIEGO MISSENE BURGOS,,69140400,1,8,84,8403,COBQUECURA,81,ÑUBLE,2,1,0,"-36,13230515","-72,79142761",1,299,310,363,510,610,0,0,0,0,1,1,7,AMPLIA,GRATUITO,GRATUITO
2018,4085,1,ESCUELA BASICA EL TOLLO,,69140400,1,8,84,8403,COBQUECURA,81,ÑUBLE,2,1,1,"-36,16461563","-72,70082855",1,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4087,8,ESCUELA BASICA BUCHUPUREO,,69140400,1,8,84,8403,COBQUECURA,81,ÑUBLE,2,1,0,"-36,07407379","-72,77698517",1,10,110,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2018,4088,6,ESCUELA BASICA LA ANTENA,,69140400,1,8,84,8403,COBQUECURA,81,ÑUBLE,2,1,1,"-36,10298157","-72,74040985",0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2018,4089,4,ESCUELA BASICA LA ACHIRA,,69140400,1,8,84,8403,COBQUECURA,81,ÑUBLE,2,1,1,"-36,21076584","-72,79420471",0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2018,4090,8,ESCUELA BASICA COLMUYAO,,69140400,1,8,84,8403,COBQUECURA,81,ÑUBLE,2,1,1,"-36,2717514","-72,80071259",1,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2018,4091,6,ESCUELA BASICA EL AVELLANAL,,69140400,1,8,84,8403,COBQUECURA,81,ÑUBLE,2,1,1,"-36,25933838","-72,74214935",0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2018,4092,4,ESCUELA BASICA LAS VERTIENTES,,69140400,1,8,84,8403,COBQUECURA,81,ÑUBLE,2,1,1,"-36,06774902","-72,70895386",0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2018,4093,2,ESCUELA BASICA LOS NEDANOS,,69140400,1,8,84,8403,COBQUECURA,81,ÑUBLE,2,1,1,"-36,01054764","-72,77065277",0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2018,4094,0,ESCUELA BASICA TAUCU,,69140400,1,8,84,8403,COBQUECURA,81,ÑUBLE,2,1,1,"-36,16912079","-72,80673218",1,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2018,4095,9,ESCUELA BÁSICA MONTAÑA DE COPIHUES G 54-A,,69140400,1,8,84,8403,COBQUECURA,81,ÑUBLE,2,1,1,"-36,04534149","-72,68686676",0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2018,4096,7,ESCUELA BASICA QUILE,,69140400,1,8,84,8403,COBQUECURA,81,ÑUBLE,2,1,1,"-36,0370369","-72,71032715",1,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2018,4097,5,ESCUELA BASICA LOS CORRALES,,69140400,1,8,84,8403,COBQUECURA,81,ÑUBLE,2,1,1,"-36,06952667","-72,65407562",0,110,0,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO
2018,4098,3,LA LEONA,,,9,8,84,8403,COBQUECURA,81,ÑUBLE,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2018,4099,1,MONTE DEL ZORRO,,,9,8,84,8403,COBQUECURA,81,ÑUBLE,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2018,4100,9,ESCUELA BASICA MELA,,69140400,1,8,84,8403,COBQUECURA,81,ÑUBLE,2,1,1,"-36,35749817","-72,84915924",0,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2018,4101,7,ESCUELA BASICA PULLAY,,69140400,1,8,84,8403,COBQUECURA,81,ÑUBLE,2,1,1,"-36,0308342","-72,77529144",1,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4102,5,LICEO POLIVALENTE CARLOS MONTANE CASTRO,,69140100,1,8,84,8414,QUIRIHUE,81,ÑUBLE,2,1,0,"-36,28089523","-72,54139709",1,299,310,410,510,710,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4103,3,ESCUELA GRUMETE CORTES,,69140100,1,8,84,8414,QUIRIHUE,81,ÑUBLE,2,1,0,"-36,2851181","-72,54290009",1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4104,1,ESCUELA NUEVA AMERICA,,69140100,1,8,84,8414,QUIRIHUE,81,ÑUBLE,2,1,0,"-36,28233337","-72,54087067",1,10,110,299,0,0,0,0,0,0,1,1,7,CATÓLICA - EVANGÉLICA,GRATUITO,GRATUITO
2018,4106,8,ESCUELA BASICA HORIZONTE,,69140100,1,8,84,8414,QUIRIHUE,81,ÑUBLE,2,1,0,"-36,28802109","-72,54409027",0,167,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2018,4107,6,ESCUELA BASICA SANTA CAROLINA,,69140100,1,8,84,8414,QUIRIHUE,81,ÑUBLE,2,1,1,"-36,22957611","-72,59939575",1,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2018,4108,4,ESCUELA BASICA LAS DELICIAS,,69140100,1,8,84,8414,QUIRIHUE,81,ÑUBLE,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2018,4109,2,ESCUELA BASICA SANTA RITA DE LAS NIEVES,,69140100,1,8,84,8414,QUIRIHUE,81,ÑUBLE,2,1,1,"-36,38983947","-72,57302649",0,0,0,0,0,0,0,0,0,0,0,2,2,,GRATUITO,GRATUITO
2018,4110,6,ESCUELA BASICA CAJON EL MANZANO,,69140100,1,8,84,8414,QUIRIHUE,81,ÑUBLE,2,1,1,"-36,3376503","-72,60551453",0,0,0,0,0,0,0,0,0,0,0,1,2,,GRATUITO,GRATUITO
2018,4111,4,ESCUELA BASICA EL MONTE,,69140100,1,8,84,8414,QUIRIHUE,81,ÑUBLE,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2018,4112,2,ESCUELA BASICA SANTA ELENA,,69140100,1,8,84,8414,QUIRIHUE,81,ÑUBLE,2,1,1,"-36,36349487","-72,60441589",1,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4113,0,ESCUELA BASICA EL PAJONAL,,69140100,1,8,84,8414,QUIRIHUE,81,ÑUBLE,2,1,1,"-36,19364799","-72,56406949",0,0,0,0,0,0,0,0,0,0,0,3,2,,GRATUITO,GRATUITO
2018,4114,9,ESCUELA BASICA LOS TEMOS,,69140100,1,8,84,8414,QUIRIHUE,81,ÑUBLE,2,1,1,"-36,28893982","-72,6028386",0,0,0,0,0,0,0,0,0,0,0,2,2,,GRATUITO,GRATUITO
2018,4115,7,ESCUELA BASICA SANTA EFIGENIA,,69140100,1,8,84,8414,QUIRIHUE,81,ÑUBLE,2,1,1,"-36,36148453","-72,64630127",0,0,0,0,0,0,0,0,0,0,0,1,1,,GRATUITO,GRATUITO
2018,4116,5,ESCUELA BASICA EL CONCUYO,,69140100,1,8,84,8414,QUIRIHUE,81,ÑUBLE,2,1,1,"-36,31739426","-72,55169678",0,110,0,0,0,0,0,0,0,0,1,1,7,ESAS HORAS SE AGREGAN A UNA ASIGNATURA,GRATUITO,GRATUITO
2018,4117,3,ESCUELA BASICA SAN JUAN LA RAYA,,69140100,1,8,84,8414,QUIRIHUE,81,ÑUBLE,2,1,1,"-36,15721602","-72,5185294",0,0,0,0,0,0,0,0,0,0,0,2,1,,GRATUITO,GRATUITO
2018,4118,1,ESCUELA BASICA ALTO DE PIEDRA,,69140100,1,8,84,8414,QUIRIHUE,81,ÑUBLE,2,1,1,"-36,13248062","-72,57359314",0,0,0,0,0,0,0,0,0,0,0,1,7,NINGUNA,GRATUITO,GRATUITO
2018,4120,3,ESCUELA BASICA LOS REMATES,,69140100,1,8,84,8414,QUIRIHUE,81,ÑUBLE,2,1,1,"-36,21326828","-72,49581146",0,0,0,0,0,0,0,0,0,0,0,1,7,NINGUNA,GRATUITO,GRATUITO
2018,4121,1,ESCUELA BASICA EL SOL,,69140100,1,8,84,8414,QUIRIHUE,81,ÑUBLE,2,1,1,"-36,14136887","-72,65131378",0,0,0,0,0,0,0,0,0,0,0,1,2,,GRATUITO,GRATUITO
2018,4123,8,ESCUELA BASICA SANTA MERCEDES,,69140100,1,8,84,8414,QUIRIHUE,81,ÑUBLE,2,1,1,"-36,29822399","-72,62177658",0,0,0,0,0,0,0,0,0,0,0,2,1,,GRATUITO,GRATUITO
2018,4124,6,LICEO ARTURO PRAT CHACON,,69140300,1,8,84,8408,NINHUE,81,ÑUBLE,2,1,0,"-36,39784241","-72,39936829",1,310,710,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4125,4,ESCUELA ROSARIO CHACON BARRIOS,,69140300,1,8,84,8408,NINHUE,81,ÑUBLE,2,1,1,"-36,45021057","-72,38422394",1,10,110,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2018,4126,2,ESCUELA BASICA PICHIMAVIDA,,69140300,1,8,84,8408,NINHUE,81,ÑUBLE,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,2,9,,SIN INFORMACION,SIN INFORMACION
2018,4127,0,NULL,,,9,8,84,8408,NINHUE,81,ÑUBLE,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2018,4128,9,ESCUELA BASICA DE RELOCA,,69140300,1,8,84,8408,NINHUE,81,ÑUBLE,2,1,1,"-36,43806458","-72,46665192",0,110,0,0,0,0,0,0,0,0,1,1,7,RELIGIÓN UNIVERSAL,GRATUITO,GRATUITO
2018,4129,7,ESCUELA PROF.JOSE GMO.CARRASCO H.,,69140300,1,8,84,8408,NINHUE,81,ÑUBLE,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2018,4130,0,ESCUELA BASICA EL RINCON,,69140300,1,8,84,8408,NINHUE,81,ÑUBLE,2,1,1,"-36,33466721","-72,40821838",1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4131,9,ESCUELA DOCTOR DAVID BENAVENTE SEPÚLVEDA,,69140300,1,8,84,8408,NINHUE,81,ÑUBLE,2,1,1,"-36,35298538","-72,51335144",1,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4132,7,ESCUELA PROFESORA MARIA ELENA VALDES P.,,69140300,1,8,84,8408,NINHUE,81,ÑUBLE,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2018,4133,5,ESCUELA ALIPIA ACEVEDO,,69140300,1,8,84,8408,NINHUE,81,ÑUBLE,2,1,1,"-36,41631699","-72,51460266",0,110,0,0,0,0,0,0,0,0,1,1,7,RELIGIÓN UNIVERSAL,GRATUITO,GRATUITO
2018,4134,3,ESCUELA BASICA TALHUAN,,69140300,1,8,84,8408,NINHUE,81,ÑUBLE,2,1,1,"-36,27621841","-72,32080841",1,10,110,0,0,0,0,0,0,0,1,1,7,IMPARTE RELIGIÓN CATOLICA,GRATUITO,GRATUITO
2018,4135,1,ESCUELA BÁSICA QUITRIPÍN,,69140300,1,8,84,8408,NINHUE,81,ÑUBLE,2,1,1,"-36,37162399","-72,47441101",0,0,0,0,0,0,0,0,0,0,0,2,7,CRISTIANA,GRATUITO,GRATUITO
2018,4137,8,ESCUELA MANUEL AVILA CARRASCO,,69140300,1,8,84,8408,NINHUE,81,ÑUBLE,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,2,9,,SIN INFORMACION,SIN INFORMACION
2018,4138,6,ESCUELA BASICA LAS HIGUIERAS,,69140300,1,8,84,8408,NINHUE,81,ÑUBLE,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2018,4139,4,ESCUELA PARTICULAR ADVENTISTA QUIRAO,,65102259,1,8,84,8408,NINHUE,81,ÑUBLE,3,2,1,"-36,40156053","-72,49090586",1,110,0,0,0,0,0,0,0,0,1,1,7,CONFESIONAL - ADVENTISTA,GRATUITO,GRATUITO
2018,4140,8,LICEO BICENTENARIO DE EXCELENCIA POLIVALENTE SAN NICOLÁS,,69140800,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,2,1,0,"-36,5041008","-72,21302032",1,110,310,363,510,610,710,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4141,6,LICEO TÉCNICO PUENTE ÑUBLE,,69140800,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,2,1,1,"-36,54058838","-72,08583832",1,10,110,310,710,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4142,4,ESCUELA LA MERCED,,69140500,1,8,84,8416,SAN CARLOS,81,ÑUBLE,2,1,1,"-36,41994095","-72,05065918",1,110,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2018,4143,2,ESCUELA BASICA SAN PEDRO LILAHUE,,69140800,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2018,4144,0,ESCUELA BASICA HUAMPULI,,69140800,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,2,9,,SIN INFORMACION,SIN INFORMACION
2018,4145,9,HUAIHUE,,,9,8,84,8419,SAN NICOLAS,81,ÑUBLE,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2018,4146,7,ESCUELA BASICA LA LOMA,,69140800,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,2,1,1,"-36,51188278","-72,11965179",1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4147,5,ESCUELA BASICA COIPIN,,69140800,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,2,1,1,"-36,39099924","-72,30459289",0,0,0,0,0,0,0,0,0,0,0,3,1,,GRATUITO,GRATUITO
2018,4148,3,ESCUELA BASICA PENA SANTA ROSA,,69140800,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,2,1,1,"-36,43490982","-72,12947845",1,110,0,0,0,0,0,0,0,0,1,1,7,LENGUAJE Y COMUNICACION,GRATUITO,GRATUITO
2018,4149,1,ESCUELA BASICA TOTORAL,,69140800,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2018,4150,5,ESCUELA BASICA PIEDRA LISA,,69140800,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,2,1,1,"-36,42795944","-72,15796661",1,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4151,3,ESCUELA BASICA PUYAMAVIDA,,69140800,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,2,1,1,"-36,35372658","-72,28186049",0,0,0,0,0,0,0,0,0,0,0,3,1,,GRATUITO,GRATUITO
2018,4152,1,ESCUELA BASICA PANGUILEMU SUR,,69140800,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2018,4154,8,ESCUELA BASICA LAJUELAS,,69140800,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,2,1,1,"-36,46734238","-72,31255341",1,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4155,6,ESCUELA BASICA DADINCO,,69140800,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,2,1,1,"-36,5298996","-72,17950439",1,110,0,0,0,0,0,0,0,0,1,1,7,IMPARTE TALLER DE VALORES Y FORMACIÓN CIUDADANA,GRATUITO,GRATUITO
2018,4156,4,ESCUELA BASICA LLEQUEN,,69140800,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2018,4157,2,ESCUELA BASICA TRILICO,,69140800,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,2,1,1,"-36,39772415","-72,12283325",0,0,0,0,0,0,0,0,0,0,0,2,1,,GRATUITO,GRATUITO
2018,4158,0,ESCUELA BASICA MONTELEON,,69140800,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,2,1,1,"-36,50482559","-72,09896088",1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4159,9,NULL,,,9,8,84,8419,SAN NICOLAS,81,ÑUBLE,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2018,4160,2,LICEO COMERCIAL CAMILO HENRIQUEZ,,65144059,1,8,83,8301,LOS ANGELES,82,BIOBIO,3,2,0,"-37,46572552","-72,36819975",1,10,110,214,410,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4161,0,ESCUELA ADULTOS BIO-BIO,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,2,9,,SIN INFORMACION,SIN INFORMACION
2018,4162,9,LICEO COMERCIAL DIEGO PORTALES PALAZUELO,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,4719162","-72,34670258",1,363,410,463,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4163,7,LICEO LOS ÁNGELES A-59,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,4728775","-72,34405518",1,110,310,0,0,0,0,0,0,0,1,1,7,"RELIGION CATÓLICA, EVANGÉLICA Y NO OPTA.",GRATUITO,GRATUITO
2018,4164,5,LICEO COEDUCACIONAL SANTA MARÍA DE LOS ÁNGELES,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,47318268","-72,3521347",1,110,310,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,GRATUITO
2018,4165,3,LICEO INDUSTRIAL SAMUEL VIVANCO PARADA,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,46981049","-72,36473083",1,363,510,563,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4166,1,LICEO TECNICO JUANITA FERNANDEZ SOLAR,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,47436142","-72,35202026",1,510,610,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4168,8,ESCUELA GENERAL BERNARDO O HIGGINS,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,4668808","-72,35403442",1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4169,6,ESCUELA ESPANA,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,4741478","-72,35302734",1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4171,8,ESCUELA COLONIA ARABE,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,46269989","-72,35722351",1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4172,6,ESCUELA GENERAL JOSE DE SAN MARTIN,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,46673965","-72,35499573",1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4173,4,ESCUELA BLANCO ENCALADA,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,4736557","-72,35744476",1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4174,2,ESCUELA HOGAR NIEVES VASQUEZ PALACIOS,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,44311905","-72,32925415",1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4175,0,ESCUELA THOMAS JEFFERSON,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,45650482","-72,34867096",1,10,110,0,0,0,0,0,0,0,1,1,7,CATOLICA  Y EVANGELICA,GRATUITO,GRATUITO
2018,4176,9,ESCUELA JOSE MANSO DE VELASCO,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,47286606","-72,34724426",1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4177,7,ESCUELA CLARA REBOLLEDO DE GODOY,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,45597458","-72,34461212",1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4178,5,NULL,,,9,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2018,4179,3,ESCUELA PEDRO RUIZ ALDEA,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,470047","-72,35205841",1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4180,7,ESCUELA ARTURO ALESSANDRI PALMA,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,48488998","-72,33822632",1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4181,5,ESCUELA BASICA REPUBLICA DE ISRAEL,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,4618454","-72,34260559",1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4182,3,ESCUELA PARVULARIA,,,9,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2018,4183,1,ESCUELA BASICA 21 DE MAYO,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,48723221","-72,34676361",1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4185,8,ESCUELA ISLA DE LAJA,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,46324921","-72,36483765",1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4186,6,ESCUELA BASICA REPUBLICA DE ALEMANIA,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,4792366","-72,3562088",1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4187,4,ESCUELA BÁSICA ESPERANZA,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,47222137","-72,34972382",0,212,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2018,4188,2,ESCUELA REPUBLICA DE GRECIA,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,46740341","-72,34564972",1,10,110,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2018,4189,0,ESCUELA BASICA 11 DE SEPTIEMBRE,,69170100,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,1,0,"-37,47006607","-72,36756897",1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
